func hash sample
hash_mult 25 6769
hash_mult 4 6770
hash_mult 37 6771
hash_mult 22 6777
hash_mult 14 6780
hash_mult 36 6792
hash_mult 48 6794
hash_mult 20 6798
hash_mult 2 6812
hash_mult 15 6814
hash_mult 19 6819
hash_mult 49 6828
hash_mult 34 6834
hash_mult 13 6835
hash_mult 46 6836
hash_mult 6 6838
hash_mult 31 6842
hash_mult 23 6845
hash_mult 35 6847
hash_mult 20 6853
hash_mult 45 6857
hash_mult 25 6858
hash_mult 37 6860
hash_mult 50 6862
hash_mult 22 6866
hash_mult 14 6869
hash_mult 27 6871
hash_mult 6 6872
hash_mult 28 6884
hash_mult 33 6889
hash_mult 38 6894
hash_mult 51 6896
hash_mult 30 6897
hash_mult 52 6909
hash_mult 4 6914
hash_mult 31 6931
hash_mult 43 6933
hash_mult 36 6936
hash_mult 48 6938
hash_mult 20 6942
hash_mult 50 6951
hash_mult 14 6958
hash_mult 7 6961
hash_mult 24 6968
hash_mult 49 6972
hash_mult 41 6975
hash_mult 46 6980
hash_mult 38 6983
hash_mult 51 6985
hash_mult 31 6986
hash_mult 43 6988
hash_mult 15 6992
hash_mult 28 6994
hash_mult 40 6996
hash_mult 12 7000
hash_mult 25 7002
hash_mult 4 7003
hash_mult 17 7005
hash_mult 42 7009
hash_mult 47 7014
hash_mult 3 7024
hash_mult 36 7025
hash_mult 16 7026
hash_mult 13 7034
hash_mult 38 7038
hash_mult 7 7050
hash_mult 32 7054
hash_mult 44 7056
hash_mult 24 7057
hash_mult 16 7060
hash_mult 9 7063
hash_mult 1 7066
hash_mult 34 7067
hash_mult 3 7079
hash_mult 33 7088
hash_mult 5 7092
hash_mult 50 7095
hash_mult 30 7096
hash_mult 34 7101
hash_mult 39 7106
hash_mult 36 7114
hash_mult 29 7117
hash_mult 26 7125
hash_mult 38 7127
hash_mult 30 7130
hash_mult 15 7136
hash_mult 7 7139
hash_mult 45 7145
hash_mult 17 7149
hash_mult 9 7152
hash_mult 47 7158
hash_mult 19 7162
hash_mult 51 7163
hash_mult 31 7164
hash_mult 11 7165
hash_mult 48 7171
hash_mult 8 7173
hash_mult 20 7175
hash_mult 45 7179
hash_mult 25 7180
hash_mult 5 7181
hash_mult 17 7183
hash_mult 50 7184
hash_mult 10 7186
hash_mult 2 7189
hash_mult 35 7190
hash_mult 14 7191
hash_mult 27 7193
hash_mult 19 7196
hash_mult 32 7198
hash_mult 12 7199
hash_mult 44 7200
hash_mult 4 7202
hash_mult 49 7205
hash_mult 29 7206
hash_mult 1 7210
hash_mult 46 7213
hash_mult 26 7214
hash_mult 18 7217
hash_mult 51 7218
hash_mult 31 7219
hash_mult 3 7223
hash_mult 48 7226
hash_mult 0 7231
hash_mult 45 7234
hash_mult 25 7235
hash_mult 17 7238
hash_mult 42 7242
hash_mult 2 7244
hash_mult 47 7247
hash_mult 39 7250
hash_mult 3 7257
hash_mult 41 7263
hash_mult 5 7270
hash_mult 38 7271
hash_mult 18 7272
hash_mult 50 7273
hash_mult 43 7276
hash_mult 22 7277
hash_mult 47 7281
hash_mult 27 7282
hash_mult 7 7283
hash_mult 52 7286
hash_mult 12 7288
hash_mult 17 7293
hash_mult 42 7297
hash_mult 14 7301
hash_mult 46 7302
hash_mult 26 7303
hash_mult 31 7308
hash_mult 36 7313
hash_mult 15 7314
hash_mult 28 7316
hash_mult 8 7317
hash_mult 5 7325
hash_mult 22 7332
hash_mult 14 7335
hash_mult 36 7347
hash_mult 41 7352
hash_mult 21 7353
hash_mult 46 7357
hash_mult 5 7359
hash_mult 18 7361
hash_mult 10 7364
hash_mult 43 7365
hash_mult 2 7367
hash_mult 28 7371
hash_mult 7 7372
hash_mult 12 7377
hash_mult 4 7380
hash_mult 47 7391
hash_mult 6 7393
hash_mult 11 7398
hash_mult 44 7399
hash_mult 3 7401
hash_mult 28 7405
hash_mult 41 7407
hash_mult 0 7409
hash_mult 13 7411
hash_mult 45 7412
hash_mult 30 7418
hash_mult 2 7422
hash_mult 12 7432
hash_mult 44 7433
hash_mult 29 7439
hash_mult 9 7440
hash_mult 41 7441
hash_mult 34 7444
hash_mult 13 7445
hash_mult 6 7448
hash_mult 38 7449
hash_mult 10 7453
hash_mult 43 7454
hash_mult 3 7456
hash_mult 48 7459
hash_mult 28 7460
hash_mult 40 7462
hash_mult 37 7470
hash_mult 27 7481
hash_mult 39 7483
hash_mult 8 7495
hash_mult 41 7496
hash_mult 21 7497
hash_mult 30 7507
hash_mult 43 7509
hash_mult 2 7511
hash_mult 35 7512
hash_mult 20 7518
hash_mult 4 7524
hash_mult 31 7541
hash_mult 11 7542
hash_mult 36 7546
hash_mult 48 7548
hash_mult 28 7549
hash_mult 8 7550
hash_mult 45 7556
hash_mult 5 7558
hash_mult 17 7560
hash_mult 42 7564
hash_mult 2 7566
hash_mult 47 7569
hash_mult 7 7571
hash_mult 39 7572
hash_mult 52 7574
hash_mult 24 7578
hash_mult 16 7581
hash_mult 8 7584
hash_mult 1 7587
hash_mult 13 7589
hash_mult 46 7590
hash_mult 31 7596
hash_mult 28 7604
hash_mult 40 7606
hash_mult 20 7607
hash_mult 25 7612
hash_mult 4 7613
hash_mult 19 7628
hash_mult 44 7632
hash_mult 49 7637
hash_mult 41 7640
hash_mult 21 7641
hash_mult 0 7642
hash_mult 5 7647
hash_mult 18 7649
hash_mult 30 7651
hash_mult 22 7654
hash_mult 2 7655
hash_mult 40 7661
hash_mult 24 7667
hash_mult 37 7669
hash_mult 16 7670
hash_mult 29 7672
hash_mult 42 7674
hash_mult 26 7680
hash_mult 39 7682
hash_mult 18 7683
hash_mult 23 7688
hash_mult 15 7691
hash_mult 33 7698
hash_mult 45 7700
hash_mult 5 7702
hash_mult 37 7703
hash_mult 34 7711
hash_mult 27 7714
hash_mult 52 7718
hash_mult 29 7727
hash_mult 33 7732
hash_mult 38 7737
hash_mult 23 7743
hash_mult 2 7744
hash_mult 48 7747
hash_mult 24 7756
hash_mult 17 7759
hash_mult 47 7768
hash_mult 6 7770
hash_mult 31 7774
hash_mult 23 7777
hash_mult 48 7781
hash_mult 33 7787
hash_mult 13 7788
hash_mult 45 7789
hash_mult 38 7792
hash_mult 42 7797
hash_mult 12 7809
hash_mult 4 7812
hash_mult 37 7813
hash_mult 9 7817
hash_mult 21 7819
hash_mult 13 7822
hash_mult 38 7826
hash_mult 18 7827
hash_mult 51 7828
hash_mult 31 7829
hash_mult 43 7831
hash_mult 40 7839
hash_mult 20 7840
hash_mult 32 7842
hash_mult 12 7843
hash_mult 17 7848
hash_mult 9 7851
hash_mult 2 7854
hash_mult 34 7855
hash_mult 47 7857
hash_mult 39 7860
hash_mult 31 7863
hash_mult 11 7864
hash_mult 44 7865
hash_mult 16 7869
hash_mult 28 7871
hash_mult 0 7875
hash_mult 13 7877
hash_mult 10 7885
hash_mult 23 7887
hash_mult 15 7890
hash_mult 52 7896
hash_mult 32 7897
hash_mult 49 7904
hash_mult 29 7905
hash_mult 28 7926
hash_mult 0 7930
hash_mult 5 7935
hash_mult 50 7938
hash_mult 10 7940
hash_mult 22 7942
hash_mult 39 7949
hash_mult 11 7953
hash_mult 16 7958
hash_mult 21 7963
hash_mult 51 7972
hash_mult 35 7978
hash_mult 0 7985
hash_mult 12 7987
hash_mult 37 7991
hash_mult 17 7992
hash_mult 9 7995
hash_mult 22 7997
hash_mult 14 8000
hash_mult 26 8002
hash_mult 6 8003
hash_mult 51 8006
hash_mult 3 8011
hash_mult 41 8017
hash_mult 21 8018
hash_mult 0 8019
hash_mult 5 8024
hash_mult 50 8027
hash_mult 43 8030
hash_mult 27 8036
hash_mult 7 8037
hash_mult 24 8044
hash_mult 16 8047
hash_mult 9 8050
hash_mult 41 8051
hash_mult 21 8052
hash_mult 1 8053
hash_mult 13 8055
hash_mult 18 8060
hash_mult 31 8062
hash_mult 43 8064
hash_mult 36 8067
hash_mult 8 8071
hash_mult 20 8073
hash_mult 45 8077
hash_mult 5 8079
hash_mult 17 8081
hash_mult 50 8082
hash_mult 6 8092
hash_mult 39 8093
hash_mult 19 8094
hash_mult 41 8106
hash_mult 46 8111
hash_mult 26 8112
hash_mult 30 8117
hash_mult 43 8119
hash_mult 2 8121
hash_mult 27 8125
hash_mult 40 8127
hash_mult 45 8132
hash_mult 4 8134
hash_mult 37 8135
hash_mult 17 8136
hash_mult 9 8139
hash_mult 21 8141
hash_mult 47 8145
hash_mult 26 8146
hash_mult 19 8149
hash_mult 3 8155
hash_mult 16 8157
hash_mult 48 8158
hash_mult 33 8164
hash_mult 17 8170
hash_mult 30 8172
hash_mult 42 8174
hash_mult 35 8177
hash_mult 14 8178
hash_mult 47 8179
hash_mult 27 8180
hash_mult 52 8184
hash_mult 4 8189
hash_mult 37 8190
hash_mult 21 8196
hash_mult 46 8200
hash_mult 38 8203
hash_mult 31 8206
hash_mult 23 8209
hash_mult 28 8214
hash_mult 25 8222
hash_mult 31 8240
hash_mult 49 8247
hash_mult 41 8250
hash_mult 25 8256
hash_mult 18 8259
hash_mult 10 8262
hash_mult 19 8272
hash_mult 37 8279
hash_mult 49 8281
hash_mult 29 8282
hash_mult 9 8283
hash_mult 1 8286
hash_mult 51 8294
hash_mult 31 8295
hash_mult 23 8298
hash_mult 15 8301
hash_mult 8 8304
hash_mult 40 8305
hash_mult 45 8310
hash_mult 5 8312
hash_mult 17 8314
hash_mult 50 8315
hash_mult 42 8318
hash_mult 24 8332
hash_mult 36 8334
hash_mult 21 8340
hash_mult 33 8342
hash_mult 46 8344
hash_mult 43 8352
hash_mult 23 8353
hash_mult 35 8355
hash_mult 40 8360
hash_mult 0 8362
hash_mult 25 8366
hash_mult 17 8369
hash_mult 29 8371
hash_mult 9 8372
hash_mult 22 8374
hash_mult 34 8376
hash_mult 14 8377
hash_mult 23 8387
hash_mult 28 8392
hash_mult 41 8394
hash_mult 13 8398
hash_mult 50 8404
hash_mult 2 8409
hash_mult 47 8412
hash_mult 40 8415
hash_mult 19 8416
hash_mult 52 8417
hash_mult 32 8418
hash_mult 16 8424
hash_mult 29 8426
hash_mult 21 8429
hash_mult 13 8432
hash_mult 6 8435
hash_mult 10 8440
hash_mult 23 8442
hash_mult 3 8443
hash_mult 48 8446
hash_mult 20 8450
hash_mult 25 8455
hash_mult 42 8462
hash_mult 47 8467
hash_mult 6 8469
hash_mult 19 8471
hash_mult 11 8474
hash_mult 36 8478
hash_mult 8 8482
hash_mult 13 8487
hash_mult 46 8488
hash_mult 10 8495
hash_mult 43 8496
hash_mult 35 8499
hash_mult 15 8500
hash_mult 40 8504
hash_mult 45 8509
hash_mult 37 8512
hash_mult 29 8515
hash_mult 42 8517
hash_mult 34 8520
hash_mult 26 8523
hash_mult 6 8524
hash_mult 18 8526
hash_mult 23 8531
hash_mult 16 8534
hash_mult 41 8538
hash_mult 38 8546
hash_mult 42 8551
hash_mult 22 8552
hash_mult 47 8556
hash_mult 27 8557
hash_mult 52 8561
hash_mult 32 8562
hash_mult 11 8563
hash_mult 36 8567
hash_mult 29 8570
hash_mult 1 8574
hash_mult 13 8576
hash_mult 46 8577
hash_mult 6 8579
hash_mult 23 8586
hash_mult 48 8590
hash_mult 32 8596
hash_mult 25 8599
hash_mult 37 8601
hash_mult 22 8607
hash_mult 34 8609
hash_mult 47 8611
hash_mult 6 8613
hash_mult 39 8614
hash_mult 36 8622
hash_mult 16 8623
hash_mult 49 8624
hash_mult 28 8625
hash_mult 33 8630
hash_mult 13 8631
hash_mult 38 8635
hash_mult 30 8638
hash_mult 22 8641
hash_mult 12 8652
hash_mult 16 8657
hash_mult 1 8663
hash_mult 34 8664
hash_mult 18 8670
hash_mult 51 8671
hash_mult 11 8673
hash_mult 50 8692
hash_mult 22 8696
hash_mult 47 8700
hash_mult 39 8703
hash_mult 32 8706
hash_mult 30 8727
hash_mult 23 8730
hash_mult 40 8737
hash_mult 52 8739
hash_mult 32 8740
hash_mult 12 8741
hash_mult 24 8743
hash_mult 17 8746
hash_mult 49 8747
hash_mult 34 8753
hash_mult 31 8761
hash_mult 11 8762
hash_mult 28 8769
hash_mult 41 8771
hash_mult 20 8772
hash_mult 2 8786
hash_mult 47 8789
hash_mult 27 8790
hash_mult 52 8794
hash_mult 32 8795
hash_mult 12 8796
hash_mult 49 8802
hash_mult 29 8803
hash_mult 9 8804
hash_mult 21 8806
hash_mult 13 8809
hash_mult 38 8813
hash_mult 18 8814
hash_mult 51 8815
hash_mult 10 8817
hash_mult 43 8818
hash_mult 20 8827
hash_mult 12 8830
hash_mult 4 8833
hash_mult 50 8836
hash_mult 42 8839
hash_mult 27 8845
hash_mult 52 8849
hash_mult 31 8850
hash_mult 36 8855
hash_mult 49 8857
hash_mult 13 8864
hash_mult 25 8866
hash_mult 50 8870
hash_mult 52 8883
hash_mult 32 8884
hash_mult 24 8887
hash_mult 17 8890
hash_mult 49 8891
hash_mult 21 8895
hash_mult 1 8896
hash_mult 34 8897
hash_mult 26 8900
hash_mult 6 8901
hash_mult 18 8903
hash_mult 51 8904
hash_mult 28 8913
hash_mult 40 8915
hash_mult 20 8916
hash_mult 33 8918
hash_mult 42 8928
hash_mult 35 8931
hash_mult 7 8935
hash_mult 11 8940
hash_mult 24 8942
hash_mult 4 8943
hash_mult 41 8949
hash_mult 46 8954
hash_mult 23 8963
hash_mult 3 8964
hash_mult 35 8965
hash_mult 7 8969
hash_mult 0 8972
hash_mult 45 8975
hash_mult 4 8977
hash_mult 22 8984
hash_mult 1 8985
hash_mult 47 8988
hash_mult 26 8989
hash_mult 6 8990
hash_mult 11 8995
hash_mult 44 8996
hash_mult 3 8998
hash_mult 48 9001
hash_mult 28 9002
hash_mult 41 9004
hash_mult 0 9006
hash_mult 18 9013
hash_mult 43 9017
hash_mult 47 9022
hash_mult 7 9024
hash_mult 40 9025
hash_mult 32 9028
hash_mult 44 9030
hash_mult 24 9031
hash_mult 6 9045
hash_mult 38 9046
hash_mult 20 9060
hash_mult 33 9062
hash_mult 5 9066
hash_mult 14 9076
hash_mult 39 9080
hash_mult 11 9084
hash_mult 24 9086
hash_mult 8 9092
hash_mult 1 9095
hash_mult 33 9096
hash_mult 26 9099
hash_mult 43 9106
hash_mult 20 9115
hash_mult 52 9116
hash_mult 12 9118
hash_mult 24 9120
hash_mult 37 9122
hash_mult 9 9126
hash_mult 21 9128
hash_mult 14 9131
hash_mult 51 9137
hash_mult 41 9148
hash_mult 13 9152
hash_mult 17 9157
hash_mult 27 9167
hash_mult 11 9173
hash_mult 24 9175
hash_mult 36 9177
hash_mult 13 9186
hash_mult 6 9189
hash_mult 38 9190
hash_mult 31 9193
hash_mult 35 9198
hash_mult 28 9201
hash_mult 32 9206
hash_mult 45 9208
hash_mult 29 9214
hash_mult 42 9216
hash_mult 19 9225
hash_mult 36 9232
hash_mult 49 9234
hash_mult 0 9239
hash_mult 18 9246
hash_mult 43 9250
hash_mult 15 9254
hash_mult 47 9255
hash_mult 27 9256
hash_mult 4 9265
hash_mult 9 9270
hash_mult 14 9275
hash_mult 26 9277
hash_mult 39 9279
hash_mult 43 9284
hash_mult 23 9285
hash_mult 36 9287
hash_mult 48 9289
hash_mult 33 9295
hash_mult 5 9299
hash_mult 37 9300
hash_mult 22 9306
hash_mult 14 9309
hash_mult 47 9310
hash_mult 27 9311
hash_mult 39 9313
hash_mult 11 9317
hash_mult 24 9319
hash_mult 36 9321
hash_mult 41 9326
hash_mult 26 9332
hash_mult 15 9343
hash_mult 32 9350
hash_mult 37 9355
hash_mult 50 9357
hash_mult 47 9365
hash_mult 44 9373
hash_mult 48 9378
hash_mult 8 9380
hash_mult 33 9384
hash_mult 13 9385
hash_mult 50 9391
hash_mult 42 9394
hash_mult 22 9395
hash_mult 7 9401
hash_mult 32 9405
hash_mult 44 9407
hash_mult 16 9411
hash_mult 49 9412
hash_mult 13 9419
hash_mult 10 9427
hash_mult 23 9429
hash_mult 28 9434
hash_mult 5 9443
hash_mult 37 9444
hash_mult 30 9447
hash_mult 42 9449
hash_mult 2 9451
hash_mult 14 9453
hash_mult 27 9455
hash_mult 8 9469
hash_mult 13 9474
hash_mult 50 9480
hash_mult 23 9484
hash_mult 24 9497
hash_mult 37 9499
hash_mult 9 9503
hash_mult 21 9505
hash_mult 1 9506
hash_mult 14 9508
hash_mult 46 9509
hash_mult 26 9510
hash_mult 11 9516
hash_mult 23 9518
hash_mult 15 9521
hash_mult 48 9522
hash_mult 33 9528
hash_mult 5 9532
hash_mult 38 9533
hash_mult 17 9534
hash_mult 22 9539
hash_mult 2 9540
hash_mult 27 9544
hash_mult 39 9546
hash_mult 24 9552
hash_mult 36 9554
hash_mult 29 9557
hash_mult 13 9563
hash_mult 46 9564
hash_mult 26 9565
hash_mult 38 9567
hash_mult 31 9570
hash_mult 43 9572
hash_mult 35 9575
hash_mult 15 9576
hash_mult 28 9578
hash_mult 20 9581
hash_mult 12 9584
hash_mult 45 9585
hash_mult 25 9586
hash_mult 37 9588
hash_mult 9 9592
hash_mult 22 9594
hash_mult 34 9596
hash_mult 19 9602
hash_mult 31 9604
hash_mult 44 9606
hash_mult 23 9607
hash_mult 28 9612
hash_mult 33 9617
hash_mult 13 9618
hash_mult 38 9622
hash_mult 18 9623
hash_mult 22 9628
hash_mult 35 9630
hash_mult 15 9631
hash_mult 27 9633
hash_mult 7 9634
hash_mult 12 9639
hash_mult 9 9647
hash_mult 51 9658
hash_mult 11 9660
hash_mult 43 9661
hash_mult 3 9663
hash_mult 5 9676
hash_mult 50 9679
hash_mult 42 9682
hash_mult 22 9683
hash_mult 19 9691
hash_mult 31 9693
hash_mult 29 9701
hash_mult 1 9705
hash_mult 33 9706
hash_mult 10 9715
hash_mult 48 9721
hash_mult 20 9725
hash_mult 17 9733
hash_mult 21 9738
hash_mult 26 9743
hash_mult 39 9745
hash_mult 19 9746
hash_mult 51 9747
hash_mult 20 9759
hash_mult 0 9760
hash_mult 33 9761
hash_mult 13 9762
hash_mult 5 9765
hash_mult 22 9772
hash_mult 47 9776
hash_mult 27 9777
hash_mult 44 9784
hash_mult 9 9791
hash_mult 21 9793
hash_mult 6 9799
hash_mult 51 9802
hash_mult 3 9807
hash_mult 35 9808
hash_mult 28 9811
hash_mult 45 9818
hash_mult 25 9819
hash_mult 4 9820
hash_mult 37 9821
hash_mult 19 9835
hash_mult 52 9836
hash_mult 24 9840
hash_mult 0 9849
hash_mult 33 9850
hash_mult 50 9857
hash_mult 43 9860
hash_mult 2 9862
hash_mult 27 9866
hash_mult 21 9882
hash_mult 46 9886
hash_mult 26 9887
hash_mult 51 9891
hash_mult 23 9895
hash_mult 15 9898
hash_mult 48 9899
hash_mult 40 9902
hash_mult 30 9913
hash_mult 39 9923
hash_mult 52 9925
hash_mult 18 9945
hash_mult 10 9948
hash_mult 2 9951
hash_mult 48 9954
hash_mult 28 9955
hash_mult 40 9957
hash_mult 20 9958
hash_mult 12 9961
hash_mult 4 9964
hash_mult 37 9965
hash_mult 29 9968
hash_mult 47 9975
hash_mult 39 9978
hash_mult 31 9981
hash_mult 44 9983
hash_mult 3 9985
hash_mult 20 9992
hash_mult 0 9993
hash_mult 38 9999
hash_mult 30 10002
hash_mult 43 10004
hash_mult 32 10015
hash_mult 44 10017
hash_mult 49 10022
hash_mult 9 10024
hash_mult 41 10025
hash_mult 46 10030
hash_mult 26 10031
hash_mult 51 10035
hash_mult 36 10041
hash_mult 0 10048
hash_mult 37 10054
hash_mult 34 10062
hash_mult 27 10065
hash_mult 19 10068
hash_mult 44 10072
hash_mult 36 10075
hash_mult 5 10087
hash_mult 10 10092
hash_mult 23 10094
hash_mult 2 10095
hash_mult 40 10101
hash_mult 52 10103
hash_mult 12 10105
hash_mult 4 10108
hash_mult 9 10113
hash_mult 6 10121
hash_mult 11 10126
hash_mult 23 10128
hash_mult 36 10130
hash_mult 8 10134
hash_mult 20 10136
hash_mult 0 10137
hash_mult 45 10140
hash_mult 30 10146
hash_mult 14 10152
hash_mult 47 10153
hash_mult 52 10158
hash_mult 11 10160
hash_mult 44 10161
hash_mult 4 10163
hash_mult 49 10166
hash_mult 29 10167
hash_mult 48 10187
hash_mult 20 10191
hash_mult 12 10194
hash_mult 42 10203
hash_mult 26 10209
hash_mult 19 10212
hash_mult 44 10216
hash_mult 24 10217
hash_mult 8 10223
hash_mult 41 10224
hash_mult 33 10227
hash_mult 50 10234
hash_mult 43 10237
hash_mult 40 10245
hash_mult 32 10248
hash_mult 37 10253
hash_mult 21 10259
hash_mult 34 10261
hash_mult 26 10264
hash_mult 11 10270
hash_mult 23 10272
hash_mult 3 10273
hash_mult 0 10281
hash_mult 12 10283
hash_mult 25 10285
hash_mult 37 10287
hash_mult 50 10289
hash_mult 30 10290
hash_mult 52 10302
hash_mult 44 10305
hash_mult 36 10308
hash_mult 49 10310
hash_mult 21 10314
hash_mult 10 10325
hash_mult 48 10331
hash_mult 45 10339
hash_mult 37 10342
hash_mult 47 10352
hash_mult 11 10359
hash_mult 23 10361
hash_mult 36 10363
hash_mult 41 10368
hash_mult 5 10375
hash_mult 35 10384
hash_mult 40 10389
hash_mult 52 10391
hash_mult 24 10395
hash_mult 37 10397
hash_mult 49 10399
hash_mult 10 10414
hash_mult 23 10416
hash_mult 15 10419
hash_mult 48 10420
hash_mult 28 10421
hash_mult 30 10434
hash_mult 2 10438
hash_mult 34 10439
hash_mult 47 10441
hash_mult 39 10444
hash_mult 44 10449
hash_mult 24 10450
hash_mult 21 10458
hash_mult 0 10459
hash_mult 46 10462
hash_mult 18 10466
hash_mult 10 10469
hash_mult 35 10473
hash_mult 12 10482
hash_mult 24 10484
hash_mult 17 10487
hash_mult 29 10489
hash_mult 14 10495
hash_mult 51 10501
hash_mult 11 10503
hash_mult 48 10509
hash_mult 40 10512
hash_mult 0 10514
hash_mult 13 10516
hash_mult 25 10518
hash_mult 38 10520
hash_mult 7 10532
hash_mult 11 10537
hash_mult 24 10539
hash_mult 41 10546
hash_mult 21 10547
hash_mult 18 10555
hash_mult 43 10559
hash_mult 20 10568
hash_mult 0 10569
hash_mult 32 10570
hash_mult 12 10571
hash_mult 25 10573
hash_mult 37 10575
hash_mult 9 10579
hash_mult 1 10582
hash_mult 14 10584
hash_mult 31 10591
hash_mult 48 10598
hash_mult 41 10601
hash_mult 13 10605
hash_mult 5 10608
hash_mult 10 10613
hash_mult 7 10621
hash_mult 24 10628
hash_mult 16 10631
hash_mult 29 10633
hash_mult 38 10643
hash_mult 28 10654
hash_mult 12 10660
hash_mult 50 10666
hash_mult 9 10668
hash_mult 2 10671
hash_mult 34 10672
hash_mult 14 10673
hash_mult 47 10674
hash_mult 27 10675
hash_mult 19 10678
hash_mult 52 10679
hash_mult 31 10680
hash_mult 24 10683
hash_mult 3 10684
hash_mult 49 10687
hash_mult 1 10692
hash_mult 46 10695
hash_mult 23 10704
hash_mult 40 10711
hash_mult 20 10712
hash_mult 45 10716
hash_mult 24 10717
hash_mult 4 10718
hash_mult 17 10720
hash_mult 49 10721
hash_mult 1 10726
hash_mult 14 10728
hash_mult 48 10742
hash_mult 20 10746
hash_mult 0 10747
hash_mult 25 10751
hash_mult 38 10753
hash_mult 17 10754
hash_mult 30 10756
hash_mult 22 10759
hash_mult 14 10762
hash_mult 27 10764
hash_mult 7 10765
hash_mult 39 10766
hash_mult 29 10777
hash_mult 1 10781
hash_mult 34 10782
hash_mult 43 10792
hash_mult 3 10794
hash_mult 35 10795
hash_mult 40 10800
hash_mult 20 10801
hash_mult 25 10806
hash_mult 4 10807
hash_mult 29 10811
hash_mult 42 10813
hash_mult 14 10817
hash_mult 6 10820
hash_mult 39 10821
hash_mult 24 10827
hash_mult 3 10828
hash_mult 8 10833
hash_mult 41 10834
hash_mult 13 10838
hash_mult 46 10839
hash_mult 25 10840
hash_mult 18 10843
hash_mult 50 10844
hash_mult 10 10846
hash_mult 35 10850
hash_mult 12 10859
hash_mult 24 10861
hash_mult 17 10864
hash_mult 49 10865
hash_mult 34 10871
hash_mult 46 10873
hash_mult 26 10874
hash_mult 11 10880
hash_mult 23 10882
hash_mult 36 10884
hash_mult 20 10890
hash_mult 45 10894
hash_mult 25 10895
hash_mult 9 10901
hash_mult 35 10905
hash_mult 19 10911
hash_mult 52 10912
hash_mult 44 10915
hash_mult 16 10919
hash_mult 49 10920
hash_mult 33 10926
hash_mult 13 10927
hash_mult 46 10928
hash_mult 26 10929
hash_mult 51 10933
hash_mult 10 10935
hash_mult 23 10937
hash_mult 35 10939
hash_mult 20 10945
hash_mult 32 10947
hash_mult 45 10949
hash_mult 25 10950
hash_mult 4 10951
hash_mult 37 10952
hash_mult 50 10954
hash_mult 9 10956
hash_mult 22 10958
hash_mult 34 10960
hash_mult 19 10966
hash_mult 51 10967
hash_mult 11 10969
hash_mult 16 10974
hash_mult 8 10977
hash_mult 38 10986
hash_mult 43 10991
hash_mult 22 10992
hash_mult 2 10993
hash_mult 44 11004
hash_mult 4 11006
hash_mult 49 11009
hash_mult 13 11016
hash_mult 46 11017
hash_mult 26 11018
hash_mult 38 11020
hash_mult 18 11021
hash_mult 10 11024
hash_mult 43 11025
hash_mult 23 11026
hash_mult 25 11039
hash_mult 17 11042
hash_mult 22 11047
hash_mult 2 11048
hash_mult 27 11052
hash_mult 6 11053
hash_mult 52 11056
hash_mult 31 11057
hash_mult 11 11058
hash_mult 0 11069
hash_mult 25 11073
hash_mult 5 11074
hash_mult 38 11075
hash_mult 18 11076
hash_mult 30 11078
hash_mult 40 11088
hash_mult 24 11094
hash_mult 4 11095
hash_mult 37 11096
hash_mult 29 11099
hash_mult 26 11107
hash_mult 51 11111
hash_mult 15 11118
hash_mult 0 11124
hash_mult 13 11126
hash_mult 25 11128
hash_mult 38 11130
hash_mult 42 11135
hash_mult 7 11142
hash_mult 49 11153
hash_mult 29 11154
hash_mult 8 11155
hash_mult 41 11156
hash_mult 21 11157
hash_mult 33 11159
hash_mult 6 11163
hash_mult 31 11167
hash_mult 3 11171
hash_mult 7 11176
hash_mult 0 11179
hash_mult 37 11185
hash_mult 9 11189
hash_mult 14 11194
hash_mult 26 11196
hash_mult 19 11199
hash_mult 31 11201
hash_mult 36 11206
hash_mult 13 11215
hash_mult 50 11221
hash_mult 15 11228
hash_mult 47 11229
hash_mult 52 11234
hash_mult 24 11238
hash_mult 4 11239
hash_mult 49 11242
hash_mult 34 11248
hash_mult 6 11252
hash_mult 36 11261
hash_mult 48 11263
hash_mult 5 11273
hash_mult 9 11278
hash_mult 22 11280
hash_mult 27 11285
hash_mult 19 11288
hash_mult 29 11298
hash_mult 33 11303
hash_mult 13 11304
hash_mult 5 11307
hash_mult 18 11309
hash_mult 2 11315
hash_mult 35 11316
hash_mult 48 11318
hash_mult 20 11322
hash_mult 37 11329
hash_mult 9 11333
hash_mult 42 11334
hash_mult 1 11336
hash_mult 47 11339
hash_mult 31 11345
hash_mult 3 11349
hash_mult 48 11352
hash_mult 8 11354
hash_mult 41 11355
hash_mult 20 11356
hash_mult 0 11357
hash_mult 25 11361
hash_mult 5 11362
hash_mult 17 11364
hash_mult 30 11366
hash_mult 22 11369
hash_mult 7 11375
hash_mult 39 11376
hash_mult 19 11377
hash_mult 12 11380
hash_mult 44 11381
hash_mult 49 11386
hash_mult 29 11387
hash_mult 1 11391
hash_mult 43 11402
hash_mult 35 11405
hash_mult 28 11408
hash_mult 40 11410
hash_mult 0 11412
hash_mult 32 11413
hash_mult 17 11419
hash_mult 14 11427
hash_mult 47 11428
hash_mult 27 11429
hash_mult 31 11434
hash_mult 21 11445
hash_mult 43 11457
hash_mult 15 11461
hash_mult 40 11465
hash_mult 14 11482
hash_mult 18 11487
hash_mult 3 11493
hash_mult 28 11497
hash_mult 40 11499
hash_mult 12 11503
hash_mult 10 11511
hash_mult 42 11512
hash_mult 47 11517
hash_mult 27 11518
